number,stability,foldingPattern
911,-1.0,"['0', '+X', '+X', '-Y', '+X', '-Y', '-Y', '-X', '+Y', '-X', '-X', '-Y', '-Y', '-Y', '-Y', '-Y', '-X', '-X', '+Y', '-X', '-X', '-X']"
912,0.0,"['0', '+Y', '-X', '-X', '-X', '-X', '-X', '+Y', '-X', '+Y', '+Y', '+X', '+Y', '+X', '+Y', '+Y', '+X', '+Y', '+X', '-Y', '+X', '+Y']"
913,-1.0,"['0', '-Y', '-X', '-Y', '-X', '-Y', '-Y', '+X', '-Y', '-X', '-Y', '-Y', '+X', '+Y', '+X', '+X', '-Y', '-Y', '-Y', '+X', '-Y', '-X']"
914,0.0,"['0', '-Y', '-Y', '+X', '+Y', '+X', '+Y', '+Y', '+X', '+Y', '+X', '+X', '-Y', '+X', '+X', '-Y', '+X', '-Y', '+X', '+X', '-Y', '+X']"
915,-1.0,"['0', '-X', '+Y', '+Y', '+X', '+Y', '+Y', '+Y', '-X', '+Y', '+Y', '+Y', '-X', '+Y', '-X', '+Y', '-X', '-X', '-Y', '+X', '-Y', '-Y']"
916,0.0,"['0', '-X', '-X', '+Y', '-X', '+Y', '-X', '-X', '+Y', '-X', '-Y', '-Y', '-Y', '-Y', '-X', '-Y', '-Y', '-Y', '-Y', '-Y', '+X', '-Y']"
917,0.0,"['0', '+Y', '-X', '+Y', '+X', '+X', '-Y', '+X', '+X', '+X', '-Y', '-Y', '+X', '-Y', '+X', '+Y', '+Y', '+Y', '-X', '+Y', '+X', '+Y']"
918,-1.0,"['0', '-Y', '-Y', '-X', '-Y', '-X', '-Y', '-Y', '-X', '-X', '-Y', '-X', '+Y', '-X', '-Y', '-X', '+Y', '+Y', '-X', '+Y', '+Y', '-X']"
919,-1.0,"['0', '+X', '+Y', '+Y', '+Y', '-X', '-X', '-X', '-X', '-X', '-X', '+Y', '+Y', '+X', '+X', '+Y', '+X', '-Y', '+X', '-Y', '-X', '-Y']"
920,0.0,"['0', '+Y', '-X', '-Y', '-X', '-X', '-Y', '+X', '-Y', '-Y', '+X', '+X', '-Y', '-X', '-X', '-Y', '-X', '-Y', '-Y', '-X', '-Y', '-Y']"
921,-1.0,"['0', '+X', '+Y', '+X', '-Y', '+X', '+Y', '+Y', '+X', '+X', '-Y', '-X', '-Y', '+X', '-Y', '-Y', '+X', '+Y', '+X', '+X', '+X', '-Y']"
922,-1.0,"['0', '+Y', '-X', '+Y', '+X', '+Y', '+X', '+X', '+X', '+X', '+X', '+X', '+Y', '-X', '-X', '-X', '-X', '-X', '+Y', '-X', '+Y', '+X']"
923,0.0,"['0', '+Y', '-X', '-X', '+Y', '+Y', '+Y', '-X', '+Y', '+Y', '-X', '+Y', '+X', '+Y', '+Y', '-X', '+Y', '+X', '+X', '+X', '+Y', '+Y']"
924,0.0,"['0', '-X', '-Y', '-X', '-X', '+Y', '-X', '-Y', '-Y', '-X', '-X', '-X', '-Y', '+X', '-Y', '-Y', '-Y', '-Y', '-X', '-X', '+Y', '+X']"
925,-2.0,"['0', '+Y', '+X', '+X', '-Y', '-X', '-Y', '+X', '+X', '+X', '+X', '+X', '+X', '-Y', '+X', '-Y', '+X', '+Y', '+Y', '-X', '+Y', '+Y']"
926,0.0,"['0', '-Y', '-Y', '-X', '-Y', '+X', '+X', '+X', '+X', '+X', '-Y', '-Y', '+X', '+X', '-Y', '-Y', '+X', '+X', '+X', '-Y', '-Y', '-Y']"
927,-1.0,"['0', '+X', '-Y', '-X', '-X', '-X', '-Y', '-X', '+Y', '-X', '-X', '-Y', '-X', '+Y', '+Y', '-X', '-Y', '-Y', '-Y', '-X', '-Y', '+X']"
928,0.0,"['0', '-X', '-X', '-X', '-Y', '-Y', '-X', '-X', '-Y', '-X', '-Y', '+X', '-Y', '-X', '-Y', '-X', '-X', '+Y', '+Y', '-X', '-X', '-Y']"
929,0.0,"['0', '+Y', '-X', '+Y', '-X', '-Y', '-X', '+Y', '-X', '-X', '-X', '-X', '-Y', '+X', '-Y', '-X', '-X', '-X', '-Y', '-Y', '-Y', '+X']"
930,0.0,"['0', '-Y', '-X', '-Y', '-Y', '-Y', '-X', '-X', '+Y', '+Y', '+Y', '+Y', '-X', '-X', '+Y', '+Y', '+X', '+Y', '+Y', '+Y', '+Y', '+Y']"
931,-2.0,"['0', '-Y', '-X', '+Y', '-X', '-Y', '-X', '-X', '-Y', '+X', '-Y', '-Y', '+X', '-Y', '-X', '-X', '+Y', '-X', '+Y', '+Y', '+Y', '+X']"
932,0.0,"['0', '-Y', '-X', '+Y', '+Y', '-X', '-Y', '-X', '-Y', '-X', '+Y', '+Y', '+Y', '+Y', '-X', '-Y', '-Y', '-X', '-Y', '-Y', '-Y', '-Y']"
933,0.0,"['0', '+Y', '-X', '-X', '+Y', '+X', '+Y', '-X', '+Y', '+Y', '+Y', '-X', '-X', '-X', '-X', '-X', '-X', '+Y', '+X', '+Y', '+X', '-Y']"
934,0.0,"['0', '+X', '-Y', '-X', '-X', '-Y', '-X', '-Y', '-X', '+Y', '-X', '-X', '-X', '+Y', '-X', '+Y', '+X', '+Y', '+X', '+Y', '+X', '+Y']"
935,-1.0,"['0', '-Y', '-X', '-X', '-X', '-Y', '-Y', '+X', '+Y', '+X', '-Y', '-Y', '-Y', '-Y', '-Y', '+X', '+X', '+Y', '+X', '+Y', '+X', '-Y']"
936,0.0,"['0', '-Y', '-X', '+Y', '-X', '-X', '+Y', '-X', '-X', '+Y', '-X', '+Y', '+X', '+X', '+X', '+Y', '+Y', '+Y', '+Y', '+Y', '+X', '+Y']"
937,0.0,"['0', '-X', '-X', '-Y', '-X', '+Y', '+Y', '+Y', '+Y', '+X', '+X', '+Y', '-X', '+Y', '-X', '-X', '+Y', '-X', '+Y', '-X', '-X', '-Y']"
938,0.0,"['0', '-X', '+Y', '-X', '+Y', '+Y', '-X', '-Y', '-X', '-X', '-X', '+Y', '+Y', '+X', '+Y', '+Y', '+Y', '-X', '+Y', '-X', '-X', '+Y']"
939,-1.0,"['0', '+X', '+X', '+X', '+X', '+Y', '+Y', '-X', '+Y', '+Y', '+Y', '+Y', '+X', '+X', '-Y', '+X', '-Y', '-Y', '-Y', '-X', '+Y', '-X']"
940,-1.0,"['0', '-X', '+Y', '+X', '+X', '-Y', '+X', '-Y', '+X', '+X', '-Y', '+X', '-Y', '-Y', '+X', '-Y', '-Y', '+X', '-Y', '+X', '+X', '+X']"
941,-1.0,"['0', '+X', '-Y', '+X', '+X', '+X', '+X', '+Y', '-X', '+Y', '+Y', '-X', '-X', '+Y', '-X', '-X', '+Y', '+Y', '+Y', '+Y', '+X', '+Y']"
942,0.0,"['0', '+X', '+X', '+X', '+Y', '+X', '-Y', '-Y', '+X', '+X', '-Y', '-Y', '+X', '-Y', '+X', '+X', '-Y', '+X', '+Y', '+X', '+X', '-Y']"
943,0.0,"['0', '-X', '+Y', '-X', '+Y', '-X', '-X', '-X', '+Y', '+Y', '-X', '-X', '+Y', '+X', '+Y', '-X', '+Y', '+Y', '-X', '+Y', '+Y', '+Y']"
944,0.0,"['0', '-X', '+Y', '+Y', '-X', '-X', '-Y', '-X', '-Y', '+X', '-Y', '-Y', '+X', '-Y', '-Y', '-Y', '-Y', '+X', '-Y', '-X', '-Y', '-X']"
945,-1.0,"['0', '+X', '+Y', '+Y', '-X', '-X', '-X', '-X', '+Y', '-X', '+Y', '+Y', '+Y', '-X', '-Y', '-X', '+Y', '+Y', '+Y', '-X', '-Y', '-X']"
946,0.0,"['0', '+Y', '+X', '+X', '+X', '-Y', '-Y', '+X', '+X', '+X', '-Y', '-X', '-Y', '-Y', '-Y', '-Y', '+X', '-Y', '+X', '+Y', '+Y', '+X']"
947,0.0,"['0', '+Y', '+Y', '+Y', '-X', '+Y', '+Y', '+X', '+X', '+Y', '+X', '+X', '-Y', '+X', '-Y', '+X', '+X', '-Y', '+X', '+X', '+X', '+X']"
948,0.0,"['0', '+X', '+X', '+X', '+Y', '+Y', '+X', '+X', '+X', '+Y', '+X', '+X', '+X', '-Y', '-Y', '-Y', '-Y', '+X', '+X', '+X', '-Y', '-Y']"
949,0.0,"['0', '+X', '+X', '-Y', '-Y', '+X', '-Y', '-X', '-Y', '-Y', '-Y', '+X', '-Y', '-X', '-X', '+Y', '-X', '-X', '-X', '-Y', '+X', '+Y']"
950,-1.0,"['0', '-X', '-X', '-X', '-X', '-Y', '-X', '+Y', '+Y', '+Y', '+Y', '-X', '+Y', '+X', '+X', '+X', '+Y', '+Y', '-X', '-Y', '-X', '+Y']"
951,-1.0,"['0', '-X', '-X', '-X', '-X', '-X', '-X', '+Y', '+X', '+Y', '-X', '+Y', '+Y', '+Y', '+X', '+Y', '+Y', '-X', '-Y', '-X', '+Y', '-X']"
952,0.0,"['0', '-Y', '+X', '+Y', '+X', '+X', '+X', '+Y', '+Y', '+Y', '+Y', '+Y', '+Y', '+X', '+Y', '+X', '+Y', '+Y', '-X', '+Y', '+X', '+Y']"
953,0.0,"['0', '+X', '+X', '+X', '-Y', '+X', '+X', '+X', '+X', '+Y', '+Y', '+X', '+X', '+X', '-Y', '+X', '+X', '+X', '+X', '+Y', '-X', '-Y']"
954,-1.0,"['0', '+Y', '-X', '-Y', '-Y', '-X', '-Y', '-X', '+Y', '-X', '-X', '+Y', '+X', '+Y', '+Y', '+X', '+Y', '+Y', '+X', '+Y', '+Y', '+X']"
955,-1.0,"['0', '+Y', '+Y', '-X', '-Y', '-Y', '-X', '-X', '-X', '+Y', '+Y', '+X', '+X', '+Y', '+Y', '+X', '+Y', '+Y', '-X', '+Y', '-X', '+Y']"
956,-1.0,"['0', '-X', '-Y', '-Y', '-Y', '-X', '-Y', '-X', '-X', '+Y', '-X', '+Y', '-X', '+Y', '+X', '+X', '+X', '+Y', '-X', '+Y', '+X', '-Y']"
957,0.0,"['0', '-Y', '+X', '+X', '+X', '+X', '-Y', '-Y', '-X', '-Y', '-Y', '+X', '-Y', '-Y', '-Y', '-X', '-X', '+Y', '-X', '-X', '-X', '-X']"
958,0.0,"['0', '+X', '-Y', '-Y', '-Y', '-Y', '-X', '-X', '-Y', '-X', '+Y', '-X', '+Y', '-X', '-X', '-X', '-Y', '-X', '+Y', '+Y', '+Y', '+X']"
959,-2.0,"['0', '-Y', '-X', '-X', '+Y', '+Y', '+Y', '-X', '+Y', '+X', '+X', '-Y', '+X', '-Y', '+X', '-Y', '+X', '+X', '+X', '+Y', '+Y', '+Y']"
960,0.0,"['0', '+Y', '+Y', '+Y', '+Y', '+Y', '+Y', '-X', '-X', '-X', '+Y', '+Y', '-X', '+Y', '+Y', '-X', '+Y', '+Y', '+X', '+Y', '-X', '-X']"
961,-1.0,"['0', '-X', '-Y', '-X', '-X', '+Y', '+Y', '+Y', '-X', '-X', '+Y', '+X', '+X', '+Y', '-X', '-X', '+Y', '-X', '-Y', '-X', '-X', '-X']"
962,-1.0,"['0', '+X', '+X', '+X', '+X', '+Y', '+Y', '+X', '-Y', '+X', '+Y', '+X', '+X', '+Y', '+X', '-Y', '+X', '+Y', '+X', '+Y', '+Y', '+X']"
963,0.0,"['0', '+Y', '+Y', '+X', '-Y', '+X', '-Y', '-Y', '-Y', '+X', '+X', '-Y', '-X', '-Y', '-X', '-Y', '+X', '-Y', '+X', '+X', '-Y', '+X']"
964,0.0,"['0', '-Y', '-X', '+Y', '+Y', '+Y', '+Y', '+X', '+Y', '-X', '+Y', '+Y', '+Y', '+X', '+Y', '+X', '-Y', '+X', '-Y', '-Y', '+X', '+Y']"
965,-1.0,"['0', '+Y', '+X', '+Y', '+Y', '+Y', '+Y', '+Y', '+Y', '+Y', '+Y', '-X', '-X', '-Y', '+X', '-Y', '-X', '-X', '+Y', '+Y', '-X', '+Y']"
966,0.0,"['0', '+X', '+X', '+X', '+X', '+Y', '+X', '+X', '-Y', '+X', '+X', '+X', '-Y', '-Y', '+X', '+Y', '+X', '-Y', '-Y', '+X', '+Y', '-X']"
967,0.0,"['0', '-Y', '-Y', '-Y', '-Y', '-Y', '+X', '+X', '+Y', '+X', '+X', '+X', '-Y', '+X', '-Y', '-X', '-X', '-X', '-Y', '+X', '+X', '+Y']"
968,0.0,"['0', '+Y', '+X', '+X', '-Y', '-Y', '-Y', '-Y', '-Y', '-Y', '+X', '-Y', '-Y', '-Y', '+X', '+X', '+Y', '+X', '+Y', '+Y', '+Y', '-X']"
969,0.0,"['0', '-Y', '-X', '-X', '+Y', '-X', '+Y', '+Y', '+X', '+X', '+X', '+X', '+X', '-Y', '-Y', '+X', '+X', '+Y', '+X', '+Y', '+X', '-Y']"
970,0.0,"['0', '+Y', '+Y', '-X', '-Y', '-X', '-Y', '-X', '-X', '+Y', '+Y', '+Y', '+Y', '+Y', '-X', '-X', '+Y', '-X', '-X', '-X', '-X', '+Y']"
971,-1.0,"['0', '-Y', '+X', '+X', '+Y', '+Y', '+Y', '+Y', '-X', '-X', '-X', '+Y', '+X', '+Y', '-X', '+Y', '+X', '+X', '+Y', '-X', '-X', '-X']"
972,-1.0,"['0', '-X', '+Y', '+Y', '-X', '-X', '-X', '-X', '-Y', '-Y', '-X', '-X', '+Y', '+X', '+Y', '-X', '-X', '-Y', '-Y', '-Y', '-Y', '-X']"
973,-1.0,"['0', '+X', '+X', '+X', '-Y', '+X', '-Y', '-X', '-X', '-X', '-Y', '+X', '+X', '-Y', '-X', '-X', '-Y', '+X', '-Y', '-X', '-Y', '-Y']"
974,0.0,"['0', '-X', '-X', '-Y', '-Y', '+X', '-Y', '+X', '+X', '-Y', '-Y', '-X', '-Y', '+X', '-Y', '-X', '-X', '-X', '-Y', '-X', '-Y', '-Y']"
975,-2.0,"['0', '+X', '+Y', '-X', '+Y', '-X', '-X', '+Y', '+X', '+Y', '+Y', '+X', '+X', '+X', '-Y', '+X', '-Y', '-Y', '-Y', '-X', '-Y', '-X']"
976,0.0,"['0', '-Y', '-Y', '-X', '-Y', '+X', '+X', '+X', '+Y', '+X', '+Y', '+Y', '+X', '-Y', '+X', '-Y', '+X', '-Y', '-Y', '+X', '-Y', '+X']"
977,-1.0,"['0', '-X', '-X', '+Y', '-X', '+Y', '+X', '+X', '+X', '+Y', '+X', '+Y', '-X', '+Y', '+X', '+X', '+Y', '+Y', '+X', '+X', '+X', '+Y']"
978,0.0,"['0', '+Y', '+Y', '-X', '-X', '+Y', '-X', '-X', '+Y', '-X', '+Y', '-X', '-Y', '-X', '-X', '-X', '-Y', '-Y', '-Y', '-X', '+Y', '-X']"
979,0.0,"['0', '-Y', '+X', '+Y', '+Y', '+X', '+Y', '+X', '+X', '+X', '+Y', '+X', '+X', '+Y', '+Y', '+Y', '+Y', '-X', '-Y', '-X', '-X', '-Y']"
980,0.0,"['0', '+X', '+Y', '-X', '-X', '-X', '-Y', '-X', '-X', '-X', '-X', '-Y', '-Y', '+X', '-Y', '-Y', '-Y', '+X', '+X', '+Y', '+X', '+Y']"
981,-1.0,"['0', '-Y', '-X', '+Y', '-X', '+Y', '+X', '+X', '+Y', '+X', '+X', '+Y', '-X', '-X', '+Y', '+X', '+Y', '+Y', '-X', '-X', '-Y', '-X']"
982,-1.0,"['0', '-Y', '-X', '+Y', '+Y', '-X', '-Y', '-Y', '-X', '-Y', '+X', '+X', '-Y', '-Y', '+X', '-Y', '+X', '-Y', '-Y', '+X', '+Y', '+Y']"
983,0.0,"['0', '-Y', '-X', '-X', '+Y', '-X', '-X', '-X', '-Y', '-X', '-X', '-X', '-X', '-X', '+Y', '-X', '-X', '-X', '-X', '-X', '-X', '-Y']"
984,-1.0,"['0', '-Y', '-Y', '-X', '+Y', '+Y', '-X', '-X', '+Y', '+Y', '+X', '+X', '+X', '+X', '-Y', '-Y', '+X', '-Y', '-Y', '+X', '-Y', '-X']"
985,-2.0,"['0', '-Y', '-X', '-Y', '-Y', '+X', '-Y', '+X', '+Y', '+Y', '+X', '+X', '-Y', '+X', '+Y', '+X', '+X', '-Y', '-Y', '-X', '-X', '-X']"
986,-1.0,"['0', '-Y', '-Y', '+X', '+X', '-Y', '-X', '-Y', '+X', '+X', '-Y', '-Y', '-Y', '-X', '-Y', '+X', '+X', '+X', '-Y', '+X', '+Y', '+Y']"
987,-1.0,"['0', '-X', '+Y', '+X', '+X', '-Y', '+X', '-Y', '-Y', '-Y', '-Y', '-X', '+Y', '-X', '-X', '-X', '-Y', '-X', '-X', '-X', '+Y', '+Y']"
988,-1.0,"['0', '+X', '-Y', '+X', '+Y', '+X', '-Y', '-Y', '-Y', '-X', '-X', '+Y', '-X', '-Y', '-X', '-X', '-Y', '+X', '-Y', '+X', '+X', '+X']"
989,0.0,"['0', '-X', '+Y', '+Y', '-X', '-Y', '-Y', '-X', '-X', '-Y', '-Y', '-X', '-X', '-Y', '-Y', '-X', '+Y', '-X', '-X', '+Y', '+X', '+X']"
990,0.0,"['0', '-Y', '+X', '+X', '-Y', '+X', '-Y', '+X', '+X', '+Y', '+X', '+Y', '-X', '+Y', '+Y', '+X', '+X', '+X', '+X', '-Y', '+X', '+X']"
991,-1.0,"['0', '-X', '-X', '-X', '+Y', '+Y', '-X', '-X', '-X', '-X', '+Y', '+Y', '+Y', '-X', '-Y', '-X', '-X', '+Y', '+Y', '+Y', '-X', '-Y']"
992,0.0,"['0', '-Y', '+X', '+X', '-Y', '-X', '-X', '-X', '-Y', '-Y', '-X', '-X', '-Y', '-Y', '+X', '-Y', '+X', '+X', '-Y', '-X', '-X', '-Y']"
993,-1.0,"['0', '-Y', '-Y', '-X', '+Y', '-X', '-Y', '-Y', '-Y', '-Y', '-X', '+Y', '+Y', '+Y', '-X', '-Y', '-X', '-Y', '-X', '-X', '-Y', '-Y']"
994,0.0,"['0', '-Y', '+X', '+X', '+X', '-Y', '-Y', '-Y', '+X', '+Y', '+Y', '+Y', '+X', '+X', '+Y', '+X', '+Y', '-X', '-X', '-X', '-X', '-Y']"
995,-1.0,"['0', '+X', '+Y', '+X', '-Y', '-Y', '-Y', '+X', '+X', '-Y', '-X', '-Y', '-X', '+Y', '-X', '-Y', '-Y', '-Y', '+X', '+Y', '+X', '+X']"
996,0.0,"['0', '+X', '+X', '-Y', '-X', '-Y', '-X', '-X', '-X', '-X', '-Y', '-Y', '-Y', '+X', '-Y', '+X', '+X', '-Y', '-Y', '+X', '+X', '-Y']"
997,-1.0,"['0', '-X', '-X', '-Y', '-Y', '-Y', '+X', '-Y', '-X', '-Y', '-X', '-Y', '-X', '-Y', '-X', '-X', '+Y', '-X', '-X', '-Y', '+X', '+Y']"
998,0.0,"['0', '+X', '-Y', '-X', '-Y', '-X', '-Y', '-X', '-X', '-Y', '-Y', '-Y', '-Y', '-X', '-Y', '-Y', '-Y', '-Y', '-Y', '-X', '+Y', '+X']"
999,0.0,"['0', '+Y', '-X', '-X', '+Y', '+X', '+X', '+X', '-Y', '-Y', '+X', '+Y', '+Y', '+Y', '+Y', '-X', '+Y', '+Y', '+X', '+X', '-Y', '-Y']"
1000,-1.0,"['0', '-Y', '-X', '-Y', '-Y', '+X', '+X', '-Y', '-X', '-Y', '-X', '-Y', '+X', '-Y', '+X', '-Y', '-X', '-Y', '-X', '-X', '-X', '-X']"
